campaign_id,campaign_type,discount_bracket,impressions,conversions,start_date,end_date
11,Payday,1-10%,3173,42,2024-08-02,2024-08-16
12,Flash Sale,21-30%,4701,122,2025-06-25,2025-07-04
3,New User,11-20%,2253,54,2025-05-12,2025-05-25
8,Festival,11-20%,764,19,2025-03-28,2025-04-14
8,Festival,0%,1976,24,2025-03-28,2025-04-14
1,Clearance,21-30%,2340,55,2025-03-28,2025-04-05
3,New User,31-50%,1763,44,2025-05-12,2025-05-25
6,Category Push,11-20%,2574,37,2025-07-18,2025-08-01
2,Referral,11-20%,433,8,2024-09-10,2024-09-26
11,Payday,21-30%,2613,63,2024-08-02,2024-08-16
5,Festival,21-30%,4010,81,2024-02-24,2024-03-05
10,Flash Sale,0%,1359,10,2024-09-15,2024-10-04
9,Referral,0%,3900,38,2024-03-15,2024-03-29
6,Category Push,0%,1951,21,2025-07-18,2025-08-01
10,Flash Sale,21-30%,2193,69,2024-09-15,2024-10-04
4,New User,11-20%,3401,42,2025-02-11,2025-02-19
3,New User,11-20%,4130,84,2025-05-12,2025-05-25
9,Referral,21-30%,4316,130,2024-03-15,2024-03-29
11,Payday,1-10%,2155,46,2024-08-02,2024-08-16
2,Referral,1-10%,2346,36,2024-09-10,2024-09-26
10,Flash Sale,11-20%,2853,59,2024-09-15,2024-10-04
2,Referral,1-10%,310,5,2024-09-10,2024-09-26
2,Referral,1-10%,607,7,2024-09-10,2024-09-26
8,Festival,31-50%,573,13,2025-03-28,2025-04-14
1,Clearance,21-30%,2338,39,2025-03-28,2025-04-05
6,Category Push,1-10%,3306,35,2025-07-18,2025-08-01
7,Payday,11-20%,1676,37,2025-03-13,2025-03-31
1,Clearance,11-20%,1568,32,2025-03-28,2025-04-05
6,Category Push,11-20%,2169,33,2025-07-18,2025-08-01
4,New User,0%,3454,28,2025-02-11,2025-02-19
1,Clearance,11-20%,4715,106,2025-03-28,2025-04-05
11,Payday,1-10%,3536,40,2024-08-02,2024-08-16
11,Payday,21-30%,3635,102,2024-08-02,2024-08-16
9,Referral,0%,122,1,2024-03-15,2024-03-29
4,New User,0%,3720,31,2025-02-11,2025-02-19
8,Festival,31-50%,2896,59,2025-03-28,2025-04-14
7,Payday,0%,2170,16,2025-03-13,2025-03-31
6,Category Push,11-20%,4440,65,2025-07-18,2025-08-01
3,New User,0%,2889,33,2025-05-12,2025-05-25
7,Payday,1-10%,2812,44,2025-03-13,2025-03-31
9,Referral,0%,4718,46,2024-03-15,2024-03-29
11,Payday,1-10%,664,11,2024-08-02,2024-08-16
9,Referral,0%,4917,57,2024-03-15,2024-03-29
6,Category Push,1-10%,3788,63,2025-07-18,2025-08-01
1,Clearance,1-10%,4364,40,2025-03-28,2025-04-05
10,Flash Sale,1-10%,1465,21,2024-09-15,2024-10-04
2,Referral,0%,3813,38,2024-09-10,2024-09-26
5,Festival,0%,1108,11,2024-02-24,2024-03-05
4,New User,21-30%,4262,95,2025-02-11,2025-02-19
5,Festival,21-30%,4882,137,2024-02-24,2024-03-05
10,Flash Sale,11-20%,2401,58,2024-09-15,2024-10-04
2,Referral,0%,4460,44,2024-09-10,2024-09-26
10,Flash Sale,0%,4703,37,2024-09-15,2024-10-04
1,Clearance,21-30%,1356,24,2025-03-28,2025-04-05
3,New User,1-10%,2179,35,2025-05-12,2025-05-25
12,Flash Sale,1-10%,4971,62,2025-06-25,2025-07-04
10,Flash Sale,21-30%,567,16,2024-09-15,2024-10-04
9,Referral,1-10%,314,6,2024-03-15,2024-03-29
12,Flash Sale,0%,1152,10,2025-06-25,2025-07-04
2,Referral,21-30%,4962,80,2024-09-10,2024-09-26
9,Referral,1-10%,2740,41,2024-03-15,2024-03-29
10,Flash Sale,0%,2856,36,2024-09-15,2024-10-04
2,Referral,0%,1024,11,2024-09-10,2024-09-26
1,Clearance,0%,2934,32,2025-03-28,2025-04-05
4,New User,1-10%,3186,29,2025-02-11,2025-02-19
12,Flash Sale,0%,4390,44,2025-06-25,2025-07-04
6,Category Push,0%,1776,15,2025-07-18,2025-08-01
5,Festival,0%,738,8,2024-02-24,2024-03-05
9,Referral,11-20%,701,12,2024-03-15,2024-03-29
4,New User,11-20%,3344,49,2025-02-11,2025-02-19
11,Payday,11-20%,786,13,2024-08-02,2024-08-16
3,New User,1-10%,709,9,2025-05-12,2025-05-25
4,New User,11-20%,1281,18,2025-02-11,2025-02-19
9,Referral,11-20%,128,0,2024-03-15,2024-03-29
11,Payday,0%,4709,42,2024-08-02,2024-08-16
5,Festival,0%,2799,27,2024-02-24,2024-03-05
2,Referral,31-50%,1816,35,2024-09-10,2024-09-26
8,Festival,0%,4036,36,2025-03-28,2025-04-14
7,Payday,1-10%,813,12,2025-03-13,2025-03-31
12,Flash Sale,1-10%,1473,19,2025-06-25,2025-07-04
7,Payday,1-10%,758,9,2025-03-13,2025-03-31
2,Referral,21-30%,4175,95,2024-09-10,2024-09-26
11,Payday,11-20%,663,19,2024-08-02,2024-08-16
11,Payday,1-10%,1926,37,2024-08-02,2024-08-16
3,New User,11-20%,1143,14,2025-05-12,2025-05-25
4,New User,1-10%,1204,14,2025-02-11,2025-02-19
12,Flash Sale,0%,1608,17,2025-06-25,2025-07-04
8,Festival,21-30%,1344,31,2025-03-28,2025-04-14
3,New User,31-50%,2881,74,2025-05-12,2025-05-25
10,Flash Sale,11-20%,3267,53,2024-09-15,2024-10-04
1,Clearance,11-20%,1020,14,2025-03-28,2025-04-05
8,Festival,21-30%,465,12,2025-03-28,2025-04-14
8,Festival,11-20%,4964,75,2025-03-28,2025-04-14
1,Clearance,11-20%,3246,64,2025-03-28,2025-04-05
9,Referral,11-20%,1604,19,2024-03-15,2024-03-29
6,Category Push,11-20%,1211,20,2025-07-18,2025-08-01
5,Festival,0%,1648,7,2024-02-24,2024-03-05
1,Clearance,0%,2615,22,2025-03-28,2025-04-05
9,Referral,11-20%,2397,52,2024-03-15,2024-03-29
7,Payday,1-10%,244,0,2025-03-13,2025-03-31
11,Payday,1-10%,3113,40,2024-08-02,2024-08-16
5,Festival,11-20%,3077,49,2024-02-24,2024-03-05
3,New User,0%,2785,25,2025-05-12,2025-05-25
11,Payday,1-10%,3996,59,2024-08-02,2024-08-16
1,Clearance,0%,4165,39,2025-03-28,2025-04-05
12,Flash Sale,21-30%,3553,65,2025-06-25,2025-07-04
5,Festival,0%,1345,15,2024-02-24,2024-03-05
4,New User,11-20%,985,15,2025-02-11,2025-02-19
9,Referral,1-10%,2928,40,2024-03-15,2024-03-29
7,Payday,1-10%,4568,59,2025-03-13,2025-03-31
4,New User,1-10%,1032,17,2025-02-11,2025-02-19
5,Festival,1-10%,2277,32,2024-02-24,2024-03-05
7,Payday,11-20%,619,12,2025-03-13,2025-03-31
10,Flash Sale,21-30%,2369,36,2024-09-15,2024-10-04
3,New User,1-10%,4994,58,2025-05-12,2025-05-25
2,Referral,0%,1771,8,2024-09-10,2024-09-26
8,Festival,21-30%,2802,60,2025-03-28,2025-04-14
9,Referral,11-20%,2506,37,2024-03-15,2024-03-29
8,Festival,0%,426,3,2025-03-28,2025-04-14
4,New User,31-50%,1359,35,2025-02-11,2025-02-19
7,Payday,0%,3919,26,2025-03-13,2025-03-31
1,Clearance,1-10%,1495,28,2025-03-28,2025-04-05
11,Payday,21-30%,4774,115,2024-08-02,2024-08-16
11,Payday,21-30%,1968,41,2024-08-02,2024-08-16
3,New User,21-30%,3542,84,2025-05-12,2025-05-25
2,Referral,0%,2022,13,2024-09-10,2024-09-26
5,Festival,0%,2832,28,2024-02-24,2024-03-05
9,Referral,21-30%,1565,35,2024-03-15,2024-03-29
3,New User,1-10%,3680,64,2025-05-12,2025-05-25
10,Flash Sale,21-30%,3604,92,2024-09-15,2024-10-04
8,Festival,11-20%,4657,119,2025-03-28,2025-04-14
1,Clearance,0%,1469,13,2025-03-28,2025-04-05
3,New User,1-10%,2337,31,2025-05-12,2025-05-25
6,Category Push,21-30%,3542,58,2025-07-18,2025-08-01
6,Category Push,11-20%,4754,104,2025-07-18,2025-08-01
2,Referral,0%,1354,12,2024-09-10,2024-09-26
9,Referral,1-10%,3151,44,2024-03-15,2024-03-29
11,Payday,0%,4684,38,2024-08-02,2024-08-16
7,Payday,21-30%,3220,72,2025-03-13,2025-03-31
4,New User,1-10%,3588,41,2025-02-11,2025-02-19
6,Category Push,1-10%,555,6,2025-07-18,2025-08-01
7,Payday,0%,534,3,2025-03-13,2025-03-31
4,New User,1-10%,4494,44,2025-02-11,2025-02-19
7,Payday,1-10%,3467,54,2025-03-13,2025-03-31
12,Flash Sale,0%,3540,24,2025-06-25,2025-07-04
11,Payday,11-20%,1723,32,2024-08-02,2024-08-16
7,Payday,21-30%,1384,41,2025-03-13,2025-03-31
9,Referral,1-10%,3739,42,2024-03-15,2024-03-29
11,Payday,31-50%,277,7,2024-08-02,2024-08-16
2,Referral,0%,3225,16,2024-09-10,2024-09-26
1,Clearance,1-10%,3542,45,2025-03-28,2025-04-05
2,Referral,1-10%,1869,20,2024-09-10,2024-09-26
11,Payday,0%,2153,20,2024-08-02,2024-08-16
6,Category Push,1-10%,2567,33,2025-07-18,2025-08-01
10,Flash Sale,31-50%,1409,58,2024-09-15,2024-10-04
7,Payday,0%,2341,14,2025-03-13,2025-03-31
10,Flash Sale,21-30%,2863,56,2024-09-15,2024-10-04
8,Festival,1-10%,157,1,2025-03-28,2025-04-14
7,Payday,11-20%,3831,59,2025-03-13,2025-03-31
4,New User,1-10%,4706,61,2025-02-11,2025-02-19
2,Referral,0%,1735,25,2024-09-10,2024-09-26
6,Category Push,31-50%,4253,96,2025-07-18,2025-08-01
3,New User,11-20%,1463,24,2025-05-12,2025-05-25
9,Referral,1-10%,1080,11,2024-03-15,2024-03-29
6,Category Push,0%,4736,40,2025-07-18,2025-08-01
8,Festival,11-20%,2882,60,2025-03-28,2025-04-14
1,Clearance,1-10%,4339,49,2025-03-28,2025-04-05
5,Festival,0%,1863,13,2024-02-24,2024-03-05
1,Clearance,11-20%,3736,69,2025-03-28,2025-04-05
6,Category Push,1-10%,3787,46,2025-07-18,2025-08-01
1,Clearance,11-20%,2623,61,2025-03-28,2025-04-05
4,New User,0%,3390,32,2025-02-11,2025-02-19
3,New User,1-10%,2027,23,2025-05-12,2025-05-25
11,Payday,11-20%,3270,57,2024-08-02,2024-08-16
10,Flash Sale,1-10%,4636,82,2024-09-15,2024-10-04
7,Payday,11-20%,2990,78,2025-03-13,2025-03-31
1,Clearance,21-30%,575,16,2025-03-28,2025-04-05
4,New User,0%,1817,25,2025-02-11,2025-02-19
9,Referral,1-10%,3159,46,2024-03-15,2024-03-29
11,Payday,1-10%,1104,7,2024-08-02,2024-08-16
8,Festival,0%,926,7,2025-03-28,2025-04-14
1,Clearance,0%,842,11,2025-03-28,2025-04-05
8,Festival,11-20%,356,9,2025-03-28,2025-04-14
10,Flash Sale,1-10%,2166,44,2024-09-15,2024-10-04
9,Referral,11-20%,1142,30,2024-03-15,2024-03-29
6,Category Push,1-10%,4543,92,2025-07-18,2025-08-01
2,Referral,0%,4338,41,2024-09-10,2024-09-26
2,Referral,31-50%,2212,64,2024-09-10,2024-09-26
4,New User,1-10%,1215,17,2025-02-11,2025-02-19
3,New User,11-20%,4023,96,2025-05-12,2025-05-25
1,Clearance,1-10%,1588,23,2025-03-28,2025-04-05
3,New User,1-10%,4052,63,2025-05-12,2025-05-25
5,Festival,1-10%,855,13,2024-02-24,2024-03-05
5,Festival,1-10%,1909,40,2024-02-24,2024-03-05
12,Flash Sale,11-20%,2893,79,2025-06-25,2025-07-04
9,Referral,11-20%,2541,47,2024-03-15,2024-03-29
11,Payday,11-20%,1464,24,2024-08-02,2024-08-16
7,Payday,0%,1490,15,2025-03-13,2025-03-31
5,Festival,31-50%,2798,67,2024-02-24,2024-03-05
10,Flash Sale,0%,2974,27,2024-09-15,2024-10-04
11,Payday,11-20%,2767,62,2024-08-02,2024-08-16
10,Flash Sale,31-50%,3298,73,2024-09-15,2024-10-04
12,Flash Sale,21-30%,2265,33,2025-06-25,2025-07-04
5,Festival,0%,287,6,2024-02-24,2024-03-05
2,Referral,1-10%,2773,45,2024-09-10,2024-09-26
9,Referral,0%,2050,14,2024-03-15,2024-03-29
4,New User,0%,1781,16,2025-02-11,2025-02-19
6,Category Push,0%,3049,31,2025-07-18,2025-08-01
3,New User,0%,3067,30,2025-05-12,2025-05-25
3,New User,0%,3974,54,2025-05-12,2025-05-25
9,Referral,21-30%,1827,36,2024-03-15,2024-03-29
2,Referral,11-20%,1654,32,2024-09-10,2024-09-26
4,New User,31-50%,4109,134,2025-02-11,2025-02-19
3,New User,21-30%,2264,48,2025-05-12,2025-05-25
3,New User,0%,2214,23,2025-05-12,2025-05-25
11,Payday,31-50%,2610,36,2024-08-02,2024-08-16
6,Category Push,11-20%,4464,102,2025-07-18,2025-08-01
11,Payday,1-10%,3829,36,2024-08-02,2024-08-16
9,Referral,21-30%,1290,18,2024-03-15,2024-03-29
8,Festival,21-30%,2988,56,2025-03-28,2025-04-14
9,Referral,0%,1703,23,2024-03-15,2024-03-29
9,Referral,0%,2962,30,2024-03-15,2024-03-29
4,New User,0%,1137,13,2025-02-11,2025-02-19
3,New User,1-10%,1241,18,2025-05-12,2025-05-25
12,Flash Sale,0%,1047,6,2025-06-25,2025-07-04
1,Clearance,1-10%,4735,55,2025-03-28,2025-04-05
12,Flash Sale,11-20%,3546,87,2025-06-25,2025-07-04
9,Referral,11-20%,3630,70,2024-03-15,2024-03-29
4,New User,1-10%,1529,17,2025-02-11,2025-02-19
7,Payday,21-30%,3694,131,2025-03-13,2025-03-31
10,Flash Sale,0%,1394,13,2024-09-15,2024-10-04
12,Flash Sale,1-10%,4091,49,2025-06-25,2025-07-04
4,New User,1-10%,1171,9,2025-02-11,2025-02-19
9,Referral,0%,1005,14,2024-03-15,2024-03-29
7,Payday,1-10%,2332,37,2025-03-13,2025-03-31
8,Festival,1-10%,1103,15,2025-03-28,2025-04-14
1,Clearance,21-30%,477,7,2025-03-28,2025-04-05
11,Payday,21-30%,1806,58,2024-08-02,2024-08-16
5,Festival,21-30%,836,17,2024-02-24,2024-03-05
1,Clearance,0%,3962,47,2025-03-28,2025-04-05
3,New User,11-20%,2927,54,2025-05-12,2025-05-25
12,Flash Sale,1-10%,558,8,2025-06-25,2025-07-04
9,Referral,1-10%,1826,24,2024-03-15,2024-03-29
10,Flash Sale,1-10%,2529,39,2024-09-15,2024-10-04
12,Flash Sale,1-10%,342,6,2025-06-25,2025-07-04
10,Flash Sale,0%,792,8,2024-09-15,2024-10-04
12,Flash Sale,11-20%,1622,30,2025-06-25,2025-07-04
3,New User,1-10%,718,12,2025-05-12,2025-05-25
11,Payday,0%,4402,41,2024-08-02,2024-08-16
7,Payday,11-20%,4192,71,2025-03-13,2025-03-31
4,New User,0%,4124,40,2025-02-11,2025-02-19
6,Category Push,1-10%,4096,60,2025-07-18,2025-08-01
6,Category Push,1-10%,3276,73,2025-07-18,2025-08-01
11,Payday,0%,2945,23,2024-08-02,2024-08-16
11,Payday,11-20%,2247,52,2024-08-02,2024-08-16
5,Festival,1-10%,1833,24,2024-02-24,2024-03-05
7,Payday,31-50%,3127,68,2025-03-13,2025-03-31
7,Payday,0%,3442,38,2025-03-13,2025-03-31
9,Referral,11-20%,4494,75,2024-03-15,2024-03-29
11,Payday,0%,4444,36,2024-08-02,2024-08-16
12,Flash Sale,0%,3244,16,2025-06-25,2025-07-04
6,Category Push,1-10%,4655,68,2025-07-18,2025-08-01
5,Festival,11-20%,3761,68,2024-02-24,2024-03-05
6,Category Push,1-10%,2406,37,2025-07-18,2025-08-01
1,Clearance,21-30%,4972,81,2025-03-28,2025-04-05
7,Payday,1-10%,2391,32,2025-03-13,2025-03-31
10,Flash Sale,1-10%,681,12,2024-09-15,2024-10-04
11,Payday,21-30%,3474,75,2024-08-02,2024-08-16
4,New User,21-30%,2325,59,2025-02-11,2025-02-19
9,Referral,0%,1603,9,2024-03-15,2024-03-29
2,Referral,0%,1710,16,2024-09-10,2024-09-26
11,Payday,1-10%,4153,77,2024-08-02,2024-08-16
11,Payday,0%,2895,19,2024-08-02,2024-08-16
10,Flash Sale,1-10%,3729,53,2024-09-15,2024-10-04
4,New User,21-30%,2475,71,2025-02-11,2025-02-19
1,Clearance,11-20%,3640,71,2025-03-28,2025-04-05
2,Referral,1-10%,2197,30,2024-09-10,2024-09-26
4,New User,0%,4185,59,2025-02-11,2025-02-19
9,Referral,11-20%,3151,45,2024-03-15,2024-03-29
7,Payday,21-30%,915,27,2025-03-13,2025-03-31
5,Festival,11-20%,1051,20,2024-02-24,2024-03-05
9,Referral,21-30%,2897,67,2024-03-15,2024-03-29
4,New User,1-10%,3618,56,2025-02-11,2025-02-19
12,Flash Sale,11-20%,698,7,2025-06-25,2025-07-04
4,New User,1-10%,875,12,2025-02-11,2025-02-19
5,Festival,11-20%,2492,52,2024-02-24,2024-03-05
8,Festival,11-20%,2376,43,2025-03-28,2025-04-14
7,Payday,0%,1268,15,2025-03-13,2025-03-31
4,New User,0%,4265,35,2025-02-11,2025-02-19
6,Category Push,1-10%,1588,31,2025-07-18,2025-08-01
5,Festival,11-20%,4100,84,2024-02-24,2024-03-05
1,Clearance,11-20%,61,2,2025-03-28,2025-04-05
8,Festival,21-30%,4737,131,2025-03-28,2025-04-14
4,New User,31-50%,116,2,2025-02-11,2025-02-19
12,Flash Sale,1-10%,1121,15,2025-06-25,2025-07-04
10,Flash Sale,1-10%,3027,37,2024-09-15,2024-10-04
11,Payday,21-30%,3313,79,2024-08-02,2024-08-16
2,Referral,1-10%,1774,17,2024-09-10,2024-09-26
1,Clearance,0%,3483,30,2025-03-28,2025-04-05
11,Payday,0%,4996,46,2024-08-02,2024-08-16
2,Referral,1-10%,2473,35,2024-09-10,2024-09-26
9,Referral,0%,2965,40,2024-03-15,2024-03-29
8,Festival,0%,3574,33,2025-03-28,2025-04-14
12,Flash Sale,1-10%,3689,61,2025-06-25,2025-07-04
4,New User,1-10%,2865,47,2025-02-11,2025-02-19
1,Clearance,1-10%,4671,59,2025-03-28,2025-04-05
6,Category Push,11-20%,2155,28,2025-07-18,2025-08-01
1,Clearance,21-30%,3729,111,2025-03-28,2025-04-05
1,Clearance,0%,4682,45,2025-03-28,2025-04-05
1,Clearance,11-20%,1532,28,2025-03-28,2025-04-05
6,Category Push,0%,663,11,2025-07-18,2025-08-01
4,New User,1-10%,2337,21,2025-02-11,2025-02-19
12,Flash Sale,11-20%,2167,45,2025-06-25,2025-07-04
1,Clearance,1-10%,4813,53,2025-03-28,2025-04-05
4,New User,21-30%,2940,60,2025-02-11,2025-02-19
2,Referral,11-20%,4847,111,2024-09-10,2024-09-26
9,Referral,0%,1597,9,2024-03-15,2024-03-29
8,Festival,11-20%,180,5,2025-03-28,2025-04-14
2,Referral,1-10%,1287,17,2024-09-10,2024-09-26
2,Referral,11-20%,4659,105,2024-09-10,2024-09-26
3,New User,1-10%,1775,22,2025-05-12,2025-05-25
5,Festival,11-20%,3632,80,2024-02-24,2024-03-05
6,Category Push,0%,2428,12,2025-07-18,2025-08-01
1,Clearance,1-10%,2855,39,2025-03-28,2025-04-05
5,Festival,0%,3408,21,2024-02-24,2024-03-05
5,Festival,0%,3411,36,2024-02-24,2024-03-05
11,Payday,21-30%,2371,55,2024-08-02,2024-08-16
12,Flash Sale,1-10%,2585,42,2025-06-25,2025-07-04
10,Flash Sale,0%,3022,33,2024-09-15,2024-10-04
1,Clearance,11-20%,703,14,2025-03-28,2025-04-05
2,Referral,11-20%,2688,74,2024-09-10,2024-09-26
2,Referral,11-20%,4689,86,2024-09-10,2024-09-26
2,Referral,21-30%,3392,105,2024-09-10,2024-09-26
11,Payday,1-10%,1537,18,2024-08-02,2024-08-16
9,Referral,1-10%,188,4,2024-03-15,2024-03-29
4,New User,21-30%,3761,59,2025-02-11,2025-02-19
10,Flash Sale,0%,3893,41,2024-09-15,2024-10-04
9,Referral,0%,541,4,2024-03-15,2024-03-29
5,Festival,1-10%,876,3,2024-02-24,2024-03-05
4,New User,21-30%,3566,116,2025-02-11,2025-02-19
5,Festival,11-20%,4953,70,2024-02-24,2024-03-05
10,Flash Sale,21-30%,3039,30,2024-09-15,2024-10-04
10,Flash Sale,21-30%,720,11,2024-09-15,2024-10-04
7,Payday,11-20%,2970,61,2025-03-13,2025-03-31
8,Festival,1-10%,3673,48,2025-03-28,2025-04-14
5,Festival,1-10%,4010,68,2024-02-24,2024-03-05
9,Referral,1-10%,1851,21,2024-03-15,2024-03-29
3,New User,1-10%,223,1,2025-05-12,2025-05-25
2,Referral,11-20%,3849,66,2024-09-10,2024-09-26
8,Festival,11-20%,1858,30,2025-03-28,2025-04-14
8,Festival,21-30%,55,3,2025-03-28,2025-04-14
5,Festival,11-20%,3690,76,2024-02-24,2024-03-05
1,Clearance,11-20%,760,21,2025-03-28,2025-04-05
5,Festival,31-50%,4948,138,2024-02-24,2024-03-05
3,New User,1-10%,4348,57,2025-05-12,2025-05-25
12,Flash Sale,1-10%,3621,36,2025-06-25,2025-07-04
8,Festival,21-30%,4966,156,2025-03-28,2025-04-14
3,New User,21-30%,1939,57,2025-05-12,2025-05-25
11,Payday,1-10%,4483,41,2024-08-02,2024-08-16
8,Festival,21-30%,2293,41,2025-03-28,2025-04-14
12,Flash Sale,11-20%,4627,120,2025-06-25,2025-07-04
6,Category Push,1-10%,3534,48,2025-07-18,2025-08-01
5,Festival,0%,849,6,2024-02-24,2024-03-05
2,Referral,11-20%,3819,75,2024-09-10,2024-09-26
12,Flash Sale,11-20%,1555,50,2025-06-25,2025-07-04
3,New User,11-20%,3222,63,2025-05-12,2025-05-25
2,Referral,0%,572,7,2024-09-10,2024-09-26
6,Category Push,11-20%,3742,76,2025-07-18,2025-08-01
2,Referral,1-10%,2374,35,2024-09-10,2024-09-26
12,Flash Sale,11-20%,1634,46,2025-06-25,2025-07-04
11,Payday,0%,4238,41,2024-08-02,2024-08-16
12,Flash Sale,1-10%,3232,31,2025-06-25,2025-07-04
8,Festival,1-10%,2147,24,2025-03-28,2025-04-14
7,Payday,11-20%,96,1,2025-03-13,2025-03-31
1,Clearance,11-20%,4628,107,2025-03-28,2025-04-05
7,Payday,11-20%,834,24,2025-03-13,2025-03-31
2,Referral,0%,3464,34,2024-09-10,2024-09-26
5,Festival,11-20%,975,16,2024-02-24,2024-03-05
2,Referral,21-30%,795,13,2024-09-10,2024-09-26
9,Referral,21-30%,4573,81,2024-03-15,2024-03-29
11,Payday,1-10%,3452,54,2024-08-02,2024-08-16
6,Category Push,1-10%,4210,52,2025-07-18,2025-08-01
4,New User,0%,2321,12,2025-02-11,2025-02-19
2,Referral,11-20%,3737,65,2024-09-10,2024-09-26
5,Festival,21-30%,3458,92,2024-02-24,2024-03-05
6,Category Push,11-20%,1487,26,2025-07-18,2025-08-01
6,Category Push,11-20%,4589,90,2025-07-18,2025-08-01
9,Referral,31-50%,4057,85,2024-03-15,2024-03-29
8,Festival,1-10%,4158,42,2025-03-28,2025-04-14
11,Payday,1-10%,987,16,2024-08-02,2024-08-16
6,Category Push,1-10%,3231,56,2025-07-18,2025-08-01
1,Clearance,0%,785,12,2025-03-28,2025-04-05
3,New User,11-20%,648,13,2025-05-12,2025-05-25
8,Festival,0%,1662,9,2025-03-28,2025-04-14
6,Category Push,21-30%,224,11,2025-07-18,2025-08-01
5,Festival,0%,4312,37,2024-02-24,2024-03-05
10,Flash Sale,0%,3477,31,2024-09-15,2024-10-04
1,Clearance,21-30%,4889,129,2025-03-28,2025-04-05
4,New User,0%,873,8,2025-02-11,2025-02-19
6,Category Push,21-30%,4527,101,2025-07-18,2025-08-01
3,New User,21-30%,4406,70,2025-05-12,2025-05-25
12,Flash Sale,21-30%,4907,111,2025-06-25,2025-07-04
3,New User,0%,4589,54,2025-05-12,2025-05-25
8,Festival,21-30%,3691,102,2025-03-28,2025-04-14
4,New User,0%,1756,13,2025-02-11,2025-02-19
3,New User,1-10%,2786,32,2025-05-12,2025-05-25
7,Payday,1-10%,1820,31,2025-03-13,2025-03-31
2,Referral,11-20%,4516,91,2024-09-10,2024-09-26
7,Payday,11-20%,1536,20,2025-03-13,2025-03-31
3,New User,0%,4361,39,2025-05-12,2025-05-25
7,Payday,11-20%,2746,55,2025-03-13,2025-03-31
9,Referral,11-20%,1812,32,2024-03-15,2024-03-29
1,Clearance,1-10%,402,7,2025-03-28,2025-04-05
6,Category Push,11-20%,4471,98,2025-07-18,2025-08-01
10,Flash Sale,11-20%,1697,26,2024-09-15,2024-10-04
7,Payday,1-10%,4525,47,2025-03-13,2025-03-31
7,Payday,0%,1845,19,2025-03-13,2025-03-31
5,Festival,21-30%,2135,39,2024-02-24,2024-03-05
2,Referral,21-30%,3182,71,2024-09-10,2024-09-26
1,Clearance,11-20%,4041,62,2025-03-28,2025-04-05
9,Referral,0%,126,0,2024-03-15,2024-03-29
3,New User,1-10%,3529,49,2025-05-12,2025-05-25
8,Festival,1-10%,4334,64,2025-03-28,2025-04-14
5,Festival,1-10%,223,4,2024-02-24,2024-03-05
5,Festival,0%,1315,12,2024-02-24,2024-03-05
1,Clearance,11-20%,4568,77,2025-03-28,2025-04-05
8,Festival,21-30%,4433,101,2025-03-28,2025-04-14
4,New User,11-20%,3821,62,2025-02-11,2025-02-19
4,New User,21-30%,357,13,2025-02-11,2025-02-19
9,Referral,0%,1362,6,2024-03-15,2024-03-29
3,New User,1-10%,3884,50,2025-05-12,2025-05-25
9,Referral,1-10%,353,3,2024-03-15,2024-03-29
5,Festival,1-10%,2413,34,2024-02-24,2024-03-05
8,Festival,0%,3756,38,2025-03-28,2025-04-14
6,Category Push,21-30%,645,21,2025-07-18,2025-08-01
5,Festival,0%,1276,4,2024-02-24,2024-03-05
7,Payday,11-20%,2272,43,2025-03-13,2025-03-31
5,Festival,1-10%,2399,39,2024-02-24,2024-03-05
3,New User,1-10%,759,9,2025-05-12,2025-05-25
7,Payday,1-10%,1510,14,2025-03-13,2025-03-31
12,Flash Sale,31-50%,207,4,2025-06-25,2025-07-04
2,Referral,1-10%,4134,46,2024-09-10,2024-09-26
12,Flash Sale,0%,804,2,2025-06-25,2025-07-04
6,Category Push,21-30%,463,8,2025-07-18,2025-08-01
11,Payday,1-10%,3398,51,2024-08-02,2024-08-16
3,New User,11-20%,4800,106,2025-05-12,2025-05-25
9,Referral,1-10%,3090,52,2024-03-15,2024-03-29
5,Festival,1-10%,221,4,2024-02-24,2024-03-05
11,Payday,0%,2781,33,2024-08-02,2024-08-16
5,Festival,1-10%,2830,40,2024-02-24,2024-03-05
2,Referral,0%,3651,30,2024-09-10,2024-09-26
5,Festival,1-10%,4115,55,2024-02-24,2024-03-05
4,New User,0%,148,1,2025-02-11,2025-02-19
10,Flash Sale,1-10%,1785,17,2024-09-15,2024-10-04
11,Payday,0%,1478,15,2024-08-02,2024-08-16
10,Flash Sale,0%,2621,27,2024-09-15,2024-10-04
7,Payday,1-10%,2601,33,2025-03-13,2025-03-31
7,Payday,11-20%,1092,16,2025-03-13,2025-03-31
9,Referral,11-20%,3151,60,2024-03-15,2024-03-29
7,Payday,11-20%,669,12,2025-03-13,2025-03-31
11,Payday,0%,427,3,2024-08-02,2024-08-16
6,Category Push,21-30%,967,24,2025-07-18,2025-08-01
8,Festival,0%,667,5,2025-03-28,2025-04-14
6,Category Push,0%,3659,19,2025-07-18,2025-08-01
10,Flash Sale,11-20%,3462,81,2024-09-15,2024-10-04
10,Flash Sale,11-20%,3544,68,2024-09-15,2024-10-04
5,Festival,1-10%,362,4,2024-02-24,2024-03-05
4,New User,21-30%,1870,32,2025-02-11,2025-02-19
4,New User,11-20%,4711,91,2025-02-11,2025-02-19
8,Festival,0%,1516,10,2025-03-28,2025-04-14
